property_id,source_name,region_norm,anomaly_score,is_anomaly,fraud_score,fraud_flags,regional_context,model_version
mubawab_8253718,mubawab,unknown,-0.4037,False,90.37,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8251845,mubawab,unknown,-0.452,False,95.2,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8266226,mubawab,unknown,-0.4394,False,93.94,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8268309,mubawab,unknown,-0.3854,False,88.54,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8267431,mubawab,unknown,-0.3716,False,87.16,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8266350,mubawab,unknown,-0.3718,False,87.18,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8274100,mubawab,unknown,-0.4141,False,91.41,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8273443,mubawab,unknown,-0.3793,False,87.93,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8275424,mubawab,unknown,-0.4381,False,93.81,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8268954,mubawab,unknown,-0.382,False,88.2,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8276594,mubawab,unknown,-0.3904,False,89.04,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8278630,mubawab,unknown,-0.4061,False,90.61,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8276279,mubawab,unknown,-0.3837,False,88.37,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8281298,mubawab,unknown,-0.4423,False,94.23,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8278425,mubawab,unknown,-0.3877,False,88.77,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8276629,mubawab,unknown,-0.375,False,87.5,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8285053,mubawab,unknown,-0.3697,False,86.97,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8281300,mubawab,unknown,-0.3934,False,89.34,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8284291,mubawab,unknown,-0.3913,False,89.13,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
newkey_124158,newkey,unknown,-0.4266,False,92.66,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8283549,mubawab,unknown,-0.3911,False,89.11,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8283565,mubawab,unknown,-0.4155,False,91.55,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
newkey_114343,newkey,unknown,-0.5108,False,100.0,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8288452,mubawab,unknown,-0.4323,False,93.23,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8287934,mubawab,unknown,-0.376,False,87.6,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8287930,mubawab,unknown,-0.3767,False,87.67,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
newkey_124448,newkey,unknown,-0.4061,False,90.61,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8289614,mubawab,unknown,-0.4059,False,90.59,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8287932,mubawab,unknown,-0.3822,False,88.22,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8296227,mubawab,unknown,-0.3758,False,87.58,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8293385,mubawab,unknown,-0.398,False,89.8,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8299021,mubawab,unknown,-0.3667,False,86.67,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8300153,mubawab,unknown,-0.3713,False,87.13,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
newkey_114426,newkey,unknown,-0.3637,False,86.37,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8299323,mubawab,unknown,-0.3723,False,87.23,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
newkey_118549,newkey,unknown,-0.4101,False,91.01,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8301707,mubawab,unknown,-0.371,False,87.1,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
newkey_115365,newkey,unknown,-0.4707,False,97.07,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8304623,mubawab,unknown,-0.3787,False,87.87,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8302707,mubawab,unknown,-0.4179,False,91.79,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8302394,mubawab,unknown,-0.407,False,90.7,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8304052,mubawab,unknown,-0.412,False,91.2,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8302514,mubawab,unknown,-0.3843,False,88.43,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8302433,mubawab,unknown,-0.3889,False,88.89,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8306211,mubawab,unknown,-0.364,False,86.4,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8306166,mubawab,unknown,-0.4047,False,90.47,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8305946,mubawab,unknown,-0.3689,False,86.89,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8304928,mubawab,unknown,-0.3859,False,88.59,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8305633,mubawab,unknown,-0.4001,False,90.01,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
newkey_118038,newkey,unknown,-0.4508,False,95.08,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8304959,mubawab,unknown,-0.367,False,86.7,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8305537,mubawab,unknown,-0.3975,False,89.75,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8306337,mubawab,unknown,-0.3951,False,89.51,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8307885,mubawab,unknown,-0.3876,False,88.76,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8307443,mubawab,unknown,-0.4647,False,96.47,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8308827,mubawab,unknown,-0.3872,False,88.72,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8308831,mubawab,unknown,-0.3924,False,89.24,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8311350,mubawab,unknown,-0.3972,False,89.72,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8312039,mubawab,unknown,-0.4782,False,97.82,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
newkey_120905,newkey,unknown,-0.4558,False,95.58,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8311728,mubawab,unknown,-0.4916,False,99.16,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8311716,mubawab,unknown,-0.4846,False,98.46,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8311356,mubawab,unknown,-0.3773,False,87.73,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
newkey_128921,newkey,unknown,-0.3849,False,88.49,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8312759,mubawab,unknown,-0.3749,False,87.49,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8312698,mubawab,unknown,-0.3716,False,87.16,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8312748,mubawab,unknown,-0.3925,False,89.25,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8312666,mubawab,unknown,-0.3907,False,89.07,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8312162,mubawab,unknown,-0.3677,False,86.77,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
newkey_120857,newkey,unknown,-0.4259,False,92.59,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8312771,mubawab,unknown,-0.3838,False,88.38,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8314566,mubawab,unknown,-0.3681,False,86.81,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8315352,mubawab,unknown,-0.3708,False,87.08,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
newkey_121593,newkey,unknown,-0.4629,False,96.29,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8316021,mubawab,unknown,-0.3803,False,88.03,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
newkey_124890,newkey,unknown,-0.4349,False,93.49,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8316018,mubawab,unknown,-0.3747,False,87.47,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8315694,mubawab,unknown,-0.4009,False,90.09,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8316856,mubawab,unknown,-0.3809,False,88.09,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8317546,mubawab,unknown,-0.3688,False,86.88,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
newkey_124735,newkey,unknown,-0.4571,False,95.71,[],"{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8317559,mubawab,unknown,-0.4509,False,95.09,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8317905,mubawab,unknown,-0.3788,False,87.88,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8319823,mubawab,unknown,-0.3728,False,87.28,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8319826,mubawab,unknown,-0.4061,False,90.61,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
newkey_121769,newkey,unknown,-0.4539,False,95.39,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8319917,mubawab,unknown,-0.3776,False,87.76,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8319907,mubawab,unknown,-0.3697,False,86.97,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8320363,mubawab,unknown,-0.3922,False,89.22,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8320379,mubawab,unknown,-0.3836,False,88.36,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8320303,mubawab,unknown,-0.3977,False,89.77,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8320365,mubawab,unknown,-0.4091,False,90.91,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8320359,mubawab,unknown,-0.3917,False,89.17,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
newkey_121819,newkey,unknown,-0.4093,False,90.93,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8320730,mubawab,unknown,-0.4507,False,95.07,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8320813,mubawab,unknown,-0.4004,False,90.04,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8320921,mubawab,unknown,-0.3864,False,88.64,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8320871,mubawab,unknown,-0.372,False,87.2,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8320839,mubawab,unknown,-0.3665,False,86.65,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
newkey_121438,newkey,unknown,-0.4071,False,90.71,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8320966,mubawab,unknown,-0.4365,False,93.65,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8321541,mubawab,unknown,-0.389,False,88.9,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8321344,mubawab,unknown,-0.3653,False,86.53,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
newkey_115396,newkey,unknown,-0.4464,False,94.64,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8321040,mubawab,unknown,-0.3688,False,86.88,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8321666,mubawab,unknown,-0.416,False,91.6,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8321593,mubawab,unknown,-0.4212,False,92.12,"[""no_images_high_price"", ""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8321634,mubawab,unknown,-0.3771,False,87.71,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8321735,mubawab,unknown,-0.3702,False,87.02,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8321930,mubawab,unknown,-0.3881,False,88.81,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
newkey_122217,newkey,unknown,-0.3901,False,89.01,"[""no_images_high_price""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8321787,mubawab,unknown,-0.4299,False,92.99,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
mubawab_8321738,mubawab,unknown,-0.4544,False,95.44,"[""description_too_short""]","{""region"": ""unknown"", ""n_trained"": 906}",isolation_forest_v1
