property_id,source_name,sentiment_score,sentiment_label,zero_shot_fraud_score,linguistic_score,fraud_score,risk_level,fraud_flags,tabular_model_version,mistral_explanation
tunisieannonce_10b0ed26f13b,tunisieannonce,0.0,positive,0.3541,0.0,12.39,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_10d7dc8f26ea,tunisieannonce,0.0,positive,0.366,0.45,24.06,suspect,"['external_contact', 'no_images_suspicious']",xlm_roberta_mdeberta_v1,
tunisieannonce_10ec510df311,tunisieannonce,0.0,positive,0.2578,0.75,27.77,suspect,"['urgency_detected', 'external_contact', 'no_images_suspicious']",xlm_roberta_mdeberta_v1,
tunisieannonce_1169b2a65e52,tunisieannonce,0.0,positive,0.2763,0.0,9.67,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_1291aae5fc9f,tunisieannonce,0.3256,negative,0.3157,0.5,36.57,suspect,"['urgency_detected', 'no_images_suspicious']",xlm_roberta_mdeberta_v1,
tunisieannonce_12944bc25951,tunisieannonce,0.0,positive,0.3914,0.0,13.7,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_128547791feb,tunisieannonce,0.0751,neutral,0.3611,0.0,15.64,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_141f8daddc30,tunisieannonce,0.1945,negative,0.3565,0.0,20.26,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_53f15882bb3b,tunisieannonce,0.0,positive,0.2997,0.2,15.49,normal,['no_images_suspicious'],xlm_roberta_mdeberta_v1,
tunisieannonce_1335b659aa60,tunisieannonce,0.0,positive,0.3475,0.0,12.16,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_14c17f2dd17e,tunisieannonce,0.0773,neutral,0.2925,0.45,24.58,suspect,"['vague_description', 'no_images_suspicious']",xlm_roberta_mdeberta_v1,
tunisieannonce_146df09152c4,tunisieannonce,0.0,positive,0.3838,0.25,19.68,normal,['external_contact'],xlm_roberta_mdeberta_v1,
tunisieannonce_14b5bfb71690,tunisieannonce,0.0,positive,0.4139,0.0,14.49,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_1537155e73d2,tunisieannonce,0.0,positive,0.3808,0.55,27.08,suspect,"['urgency_detected', 'external_contact']",xlm_roberta_mdeberta_v1,
tunisieannonce_15873f382255,tunisieannonce,0.0,positive,0.343,0.55,25.75,suspect,"['urgency_detected', 'external_contact']",xlm_roberta_mdeberta_v1,
tunisieannonce_158cc6dcf625,tunisieannonce,0.3429,negative,0.3838,0.55,40.9,suspect,"['urgency_detected', 'external_contact']",xlm_roberta_mdeberta_v1,
tunisieannonce_1629b9730ca9,tunisieannonce,0.0,positive,0.4163,0.25,20.82,normal,['external_contact'],xlm_roberta_mdeberta_v1,
tunisieannonce_1612e325c5b7,tunisieannonce,0.0,positive,0.3463,0.55,25.87,suspect,"['urgency_detected', 'external_contact']",xlm_roberta_mdeberta_v1,
tunisieannonce_174019a4d537,tunisieannonce,0.0,positive,0.3812,0.25,19.59,normal,['external_contact'],xlm_roberta_mdeberta_v1,
tunisieannonce_16489211cab2,tunisieannonce,0.0,positive,0.388,0.0,13.58,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_17090bdc8a12,tunisieannonce,0.0935,neutral,0.3225,0.2,20.03,normal,['no_images_suspicious'],xlm_roberta_mdeberta_v1,
tunisieannonce_16fe2d9b12ad,tunisieannonce,0.0,positive,0.3771,0.0,13.2,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_1766a8636cdc,tunisieannonce,0.0,positive,0.3761,0.45,24.41,suspect,"['external_contact', 'no_images_suspicious']",xlm_roberta_mdeberta_v1,
tunisieannonce_1742ab409998,tunisieannonce,0.0,positive,0.2526,0.3,16.34,normal,['urgency_detected'],xlm_roberta_mdeberta_v1,
tunisieannonce_18a225d64af2,tunisieannonce,0.0,positive,0.3918,0.45,24.96,suspect,"['external_contact', 'no_images_suspicious']",xlm_roberta_mdeberta_v1,
tunisieannonce_18a8fef8c13b,tunisieannonce,0.0,positive,0.3687,0.75,31.65,suspect,"['urgency_detected', 'external_contact', 'no_images_suspicious']",xlm_roberta_mdeberta_v1,
tunisieannonce_182ffa9a5ef8,tunisieannonce,0.0,positive,0.3387,0.0,11.85,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_18893e6d4628,tunisieannonce,0.2499,negative,0.3663,0.0,22.82,suspect,[],xlm_roberta_mdeberta_v1,
tunisieannonce_193d31aa695e,tunisieannonce,0.0,positive,0.3552,0.0,12.43,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_19404c7572ab,tunisieannonce,0.0,positive,0.407,0.75,32.99,suspect,"['urgency_detected', 'external_contact', 'no_images_suspicious']",xlm_roberta_mdeberta_v1,
tunisieannonce_1965bab2dcc8,tunisieannonce,0.0,positive,0.2614,0.2,14.15,normal,['no_images_suspicious'],xlm_roberta_mdeberta_v1,
tunisieannonce_19fac143e823,tunisieannonce,0.0,positive,0.3345,0.25,17.96,normal,['external_contact'],xlm_roberta_mdeberta_v1,
tunisieannonce_199d93586d12,tunisieannonce,0.0,positive,0.3125,0.3,18.44,normal,['urgency_detected'],xlm_roberta_mdeberta_v1,
tunisieannonce_1a8dd39a27ee,tunisieannonce,0.0,positive,0.3436,0.0,12.03,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_1a5c96024997,tunisieannonce,0.0,positive,0.4025,0.0,14.09,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_1b487054cc67,tunisieannonce,0.0,positive,0.3018,0.0,10.56,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_1b944dc7ab05,tunisieannonce,0.3174,negative,0.3476,0.45,36.11,suspect,"['external_contact', 'no_images_suspicious']",xlm_roberta_mdeberta_v1,
tunisieannonce_1b4105b95f75,tunisieannonce,0.0,positive,0.3793,0.45,24.53,suspect,"['external_contact', 'no_images_suspicious']",xlm_roberta_mdeberta_v1,
tunisieannonce_1b9a59418cd2,tunisieannonce,0.0,positive,0.373,0.0,13.05,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_1d9c6d635652,tunisieannonce,0.0,positive,0.3964,0.0,13.87,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_1e133d6f7688,tunisieannonce,0.0,positive,0.3638,0.55,26.48,suspect,"['urgency_detected', 'external_contact']",xlm_roberta_mdeberta_v1,
tunisieannonce_1dacda7de231,tunisieannonce,0.0,positive,0.3702,0.2,17.96,normal,['no_images_suspicious'],xlm_roberta_mdeberta_v1,
tunisieannonce_1d87c0451393,tunisieannonce,0.0,positive,0.3203,0.3,18.71,normal,['urgency_detected'],xlm_roberta_mdeberta_v1,
tunisieannonce_1ecc16626706,tunisieannonce,0.0,positive,0.3383,0.75,30.59,suspect,"['urgency_detected', 'external_contact', 'no_images_suspicious']",xlm_roberta_mdeberta_v1,
tunisieannonce_1e70f780bee1,tunisieannonce,0.0,positive,0.4314,0.75,33.85,suspect,"['urgency_detected', 'external_contact', 'no_images_suspicious']",xlm_roberta_mdeberta_v1,
tunisieannonce_1e4e76a0db3a,tunisieannonce,0.0,positive,0.3618,0.55,26.41,suspect,"['urgency_detected', 'external_contact']",xlm_roberta_mdeberta_v1,
tunisieannonce_1f37519a89e6,tunisieannonce,0.0,positive,0.2974,0.55,24.16,suspect,"['urgency_detected', 'external_contact']",xlm_roberta_mdeberta_v1,
tunisieannonce_1f17a17e3366,tunisieannonce,0.0,positive,0.3564,0.3,19.97,normal,['urgency_detected'],xlm_roberta_mdeberta_v1,
tunisieannonce_204c53062245,tunisieannonce,0.0,positive,0.3089,0.0,10.81,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_2010f499a828,tunisieannonce,0.0,positive,0.4037,0.3,21.63,suspect,['urgency_detected'],xlm_roberta_mdeberta_v1,
tunisieannonce_2093df6a1351,tunisieannonce,0.0,positive,0.3524,0.3,19.83,normal,['urgency_detected'],xlm_roberta_mdeberta_v1,
tunisieannonce_206a0f6d3c38,tunisieannonce,0.0,positive,0.42,0.0,14.7,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_20e4f49fe5f9,tunisieannonce,0.0,positive,0.3508,0.3,19.78,normal,['urgency_detected'],xlm_roberta_mdeberta_v1,
tunisieannonce_21240771d2e1,tunisieannonce,0.0,positive,0.3941,0.55,27.54,suspect,"['urgency_detected', 'external_contact']",xlm_roberta_mdeberta_v1,
tunisieannonce_21a24afa28c7,tunisieannonce,0.0,positive,0.4166,0.45,25.83,suspect,"['external_contact', 'no_images_suspicious']",xlm_roberta_mdeberta_v1,
tunisieannonce_212e0a512ddd,tunisieannonce,0.0,positive,0.3592,0.0,12.57,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_21151b08bf87,tunisieannonce,0.182,negative,0.3795,0.25,26.81,suspect,['external_contact'],xlm_roberta_mdeberta_v1,
tunisieannonce_224fdd8b6e77,tunisieannonce,0.0,positive,0.3789,0.25,19.51,normal,['external_contact'],xlm_roberta_mdeberta_v1,
tunisieannonce_22443521e2c1,tunisieannonce,0.0832,neutral,0.3921,0.55,30.8,suspect,"['urgency_detected', 'external_contact']",xlm_roberta_mdeberta_v1,
tunisieannonce_230119f58d4e,tunisieannonce,0.0,positive,0.3953,0.3,21.34,suspect,['urgency_detected'],xlm_roberta_mdeberta_v1,
tunisieannonce_22ceaded67eb,tunisieannonce,0.0,positive,0.3704,0.0,12.96,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_2594aa9a5098,tunisieannonce,0.0,positive,0.2971,0.0,10.4,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_237015c5442e,tunisieannonce,0.0,positive,0.338,0.55,25.58,suspect,"['urgency_detected', 'external_contact']",xlm_roberta_mdeberta_v1,
tunisieannonce_238cf3377752,tunisieannonce,0.0802,neutral,0.3434,0.2,20.23,normal,['no_images_suspicious'],xlm_roberta_mdeberta_v1,
tunisieannonce_23bb32ae5379,tunisieannonce,0.0,positive,0.3681,0.5,25.38,suspect,"['urgency_detected', 'no_images_suspicious']",xlm_roberta_mdeberta_v1,
tunisieannonce_239e571fcdc5,tunisieannonce,0.0,positive,0.3122,0.25,17.18,normal,['external_contact'],xlm_roberta_mdeberta_v1,
tunisieannonce_24dbe2fbb920,tunisieannonce,0.0,positive,0.2957,0.3,17.85,normal,['urgency_detected'],xlm_roberta_mdeberta_v1,
tunisieannonce_250e60b9098e,tunisieannonce,0.0,positive,0.327,0.0,11.45,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_254e683e6a6f,tunisieannonce,0.0,positive,0.3637,0.55,26.48,suspect,"['urgency_detected', 'external_contact']",xlm_roberta_mdeberta_v1,
tunisieannonce_25d411608b25,tunisieannonce,0.0,positive,0.3488,0.0,12.21,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_26fbfd4252b3,tunisieannonce,0.0,positive,0.444,0.55,29.29,suspect,"['urgency_detected', 'external_contact']",xlm_roberta_mdeberta_v1,
tunisieannonce_261cd45aceee,tunisieannonce,0.0,positive,0.3626,0.2,17.69,normal,['no_images_suspicious'],xlm_roberta_mdeberta_v1,
tunisieannonce_2782799597be,tunisieannonce,0.0,positive,0.3386,0.75,30.6,suspect,"['urgency_detected', 'external_contact', 'no_images_suspicious']",xlm_roberta_mdeberta_v1,
tunisieannonce_271148340112,tunisieannonce,0.0,positive,0.3859,0.0,13.51,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_2765b150f5b7,tunisieannonce,0.0,positive,0.3608,0.25,18.88,normal,['external_contact'],xlm_roberta_mdeberta_v1,
tunisieannonce_27ddc7b28d62,tunisieannonce,0.0,positive,0.3602,0.0,12.61,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_27f2fefff5d1,tunisieannonce,0.0,positive,0.321,0.2,16.23,normal,['no_images_suspicious'],xlm_roberta_mdeberta_v1,
tunisieannonce_28d636c7fa4b,tunisieannonce,0.0,positive,0.3089,0.0,10.81,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_293ac0f53432,tunisieannonce,0.0,positive,0.3437,0.75,30.78,suspect,"['urgency_detected', 'external_contact', 'no_images_suspicious']",xlm_roberta_mdeberta_v1,
tunisieannonce_295bb01c8a62,tunisieannonce,0.0,positive,0.3058,0.25,16.95,normal,['external_contact'],xlm_roberta_mdeberta_v1,
tunisieannonce_29ee014c17d1,tunisieannonce,0.3924,negative,0.396,0.2,34.56,suspect,['no_images_suspicious'],xlm_roberta_mdeberta_v1,
tunisieannonce_2a016b563e80,tunisieannonce,0.0,positive,0.2627,0.2,14.19,normal,['no_images_suspicious'],xlm_roberta_mdeberta_v1,
tunisieannonce_2a8a9b13d0e8,tunisieannonce,0.0,positive,0.3483,0.0,12.19,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_2bbdafd0cd98,tunisieannonce,0.0,positive,0.3029,0.0,10.6,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_2affe687a9c1,tunisieannonce,0.6953,negative,0.3515,0.25,46.36,suspect,['external_contact'],xlm_roberta_mdeberta_v1,
tunisieannonce_2ae0f5c06ae6,tunisieannonce,0.0,positive,0.2964,0.0,10.37,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_2b28d9e49cf2,tunisieannonce,0.0,positive,0.2293,0.0,8.03,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_2b18598b7101,tunisieannonce,0.0,positive,0.3009,0.0,10.53,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_2b94c86c6496,tunisieannonce,0.0,positive,0.406,0.45,25.46,suspect,"['external_contact', 'no_images_suspicious']",xlm_roberta_mdeberta_v1,
tunisieannonce_2bf3296e2ff5,tunisieannonce,0.0,positive,0.404,0.0,14.14,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_2cdc19527eb1,tunisieannonce,0.0,positive,0.3228,0.15,15.05,normal,['information_incomplete'],xlm_roberta_mdeberta_v1,
tunisieannonce_2c8c50023f98,tunisieannonce,0.0,positive,0.3513,0.55,26.05,suspect,"['urgency_detected', 'external_contact']",xlm_roberta_mdeberta_v1,
tunisieannonce_2cd9f4474d25,tunisieannonce,0.0,positive,0.3264,0.2,16.42,normal,['no_images_suspicious'],xlm_roberta_mdeberta_v1,
tunisieannonce_2e593fd4ba10,tunisieannonce,0.0,positive,0.3762,0.0,13.17,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_2dd5388b8409,tunisieannonce,0.0,positive,0.3288,0.5,24.01,suspect,"['urgency_detected', 'no_images_suspicious']",xlm_roberta_mdeberta_v1,
tunisieannonce_2ec705d24e88,tunisieannonce,0.0,positive,0.372,0.45,24.27,suspect,"['external_contact', 'no_images_suspicious']",xlm_roberta_mdeberta_v1,
tunisieannonce_2e9e1f846fb8,tunisieannonce,0.0,positive,0.3785,0.0,13.25,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_2ecafbf607c0,tunisieannonce,0.0,positive,0.3587,0.25,18.8,normal,['external_contact'],xlm_roberta_mdeberta_v1,
tunisieannonce_2f30e2f5bafd,tunisieannonce,0.0,positive,0.2957,0.2,15.35,normal,['no_images_suspicious'],xlm_roberta_mdeberta_v1,
tunisieannonce_2fda92328987,tunisieannonce,0.0,positive,0.4247,0.45,26.11,suspect,"['external_contact', 'no_images_suspicious']",xlm_roberta_mdeberta_v1,
tunisieannonce_302bf775ffd6,tunisieannonce,0.0,positive,0.353,0.75,31.11,suspect,"['urgency_detected', 'external_contact', 'no_images_suspicious']",xlm_roberta_mdeberta_v1,
tunisieannonce_2fb6014ed9fe,tunisieannonce,0.0,positive,0.4129,0.25,20.7,normal,['external_contact'],xlm_roberta_mdeberta_v1,
tunisieannonce_308e5098a710,tunisieannonce,0.0,positive,0.3854,0.0,13.49,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_312923c4d7dd,tunisieannonce,0.0,positive,0.3213,0.55,25.0,suspect,"['urgency_detected', 'external_contact']",xlm_roberta_mdeberta_v1,
tunisieannonce_3097699b393e,tunisieannonce,0.0,positive,0.429,0.75,33.77,suspect,"['urgency_detected', 'external_contact', 'no_images_suspicious']",xlm_roberta_mdeberta_v1,
tunisieannonce_323d39bd4f90,tunisieannonce,0.0,positive,0.3169,0.55,24.84,suspect,"['urgency_detected', 'external_contact']",xlm_roberta_mdeberta_v1,
tunisieannonce_31ae222e9443,tunisieannonce,0.0853,neutral,0.3592,0.55,29.73,suspect,"['urgency_detected', 'external_contact']",xlm_roberta_mdeberta_v1,
tunisieannonce_32395bd4ca56,tunisieannonce,0.0,positive,0.2745,0.0,9.61,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_323d9a4c0f3a,tunisieannonce,0.0,positive,0.3464,0.25,18.37,normal,['external_contact'],xlm_roberta_mdeberta_v1,
tunisieannonce_339854e8e4b6,tunisieannonce,0.0,positive,0.3412,0.2,16.94,normal,['no_images_suspicious'],xlm_roberta_mdeberta_v1,
tunisieannonce_332e4a5a67cc,tunisieannonce,0.0,positive,0.3229,0.55,25.05,suspect,"['urgency_detected', 'external_contact']",xlm_roberta_mdeberta_v1,
tunisieannonce_33757df96ed8,tunisieannonce,0.0,positive,0.3381,0.55,25.58,suspect,"['urgency_detected', 'external_contact']",xlm_roberta_mdeberta_v1,
tunisieannonce_34c118147160,tunisieannonce,0.0,positive,0.3937,0.0,13.78,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_3584b3df6961,tunisieannonce,0.0,positive,0.3067,0.55,24.48,suspect,"['urgency_detected', 'external_contact']",xlm_roberta_mdeberta_v1,
tunisieannonce_362b9c7463d6,tunisieannonce,0.0,positive,0.3257,0.55,25.15,suspect,"['urgency_detected', 'external_contact']",xlm_roberta_mdeberta_v1,
tunisieannonce_36a82c80a74a,tunisieannonce,0.0,positive,0.3167,0.0,11.08,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_363f88529048,tunisieannonce,0.0,positive,0.3182,0.0,11.14,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_37c1329b46e3,tunisieannonce,0.0,positive,0.3954,0.5,26.34,suspect,"['urgency_detected', 'no_images_suspicious']",xlm_roberta_mdeberta_v1,
tunisieannonce_370e89f168f0,tunisieannonce,0.0,positive,0.3762,0.3,20.67,normal,['urgency_detected'],xlm_roberta_mdeberta_v1,
tunisieannonce_36df1f2893bf,tunisieannonce,0.0,positive,0.353,0.0,12.35,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_38164cf26e2f,tunisieannonce,0.0,positive,0.3309,0.2,16.58,normal,['no_images_suspicious'],xlm_roberta_mdeberta_v1,
tunisieannonce_387c6cb1abef,tunisieannonce,0.0,positive,0.2523,0.3,16.33,normal,['urgency_detected'],xlm_roberta_mdeberta_v1,
tunisieannonce_3924c1fce5bb,tunisieannonce,0.0,positive,0.3996,0.3,21.49,suspect,['urgency_detected'],xlm_roberta_mdeberta_v1,
tunisieannonce_391e60776983,tunisieannonce,0.0,positive,0.3801,0.25,19.55,normal,['external_contact'],xlm_roberta_mdeberta_v1,
tunisieannonce_392d2ee885be,tunisieannonce,0.0,positive,0.2814,0.0,9.85,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_38eaa3af3806,tunisieannonce,0.0,positive,0.3157,0.55,24.8,suspect,"['urgency_detected', 'external_contact']",xlm_roberta_mdeberta_v1,
tunisieannonce_3a0ff469cd96,tunisieannonce,0.0,positive,0.3423,0.0,11.98,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_39dfa06f8ae7,tunisieannonce,0.0,positive,0.36,0.55,26.35,suspect,"['urgency_detected', 'external_contact']",xlm_roberta_mdeberta_v1,
tunisieannonce_3a0a1defc5dc,tunisieannonce,0.0,positive,0.3243,0.75,30.1,suspect,"['urgency_detected', 'external_contact', 'no_images_suspicious']",xlm_roberta_mdeberta_v1,
tunisieannonce_3b3b6bb8b2a2,tunisieannonce,0.5035,negative,0.3655,0.0,32.93,suspect,[],xlm_roberta_mdeberta_v1,
tunisieannonce_3ac5a76ce7ea,tunisieannonce,0.0,positive,0.3763,0.0,13.17,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_3bdb70651d9b,tunisieannonce,0.0,positive,0.3096,0.0,10.84,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_3ba876696f85,tunisieannonce,0.0,positive,0.3664,0.2,17.82,normal,['no_images_suspicious'],xlm_roberta_mdeberta_v1,
tunisieannonce_3c23f05a1e88,tunisieannonce,0.0,positive,0.355,0.25,18.67,normal,['external_contact'],xlm_roberta_mdeberta_v1,
tunisieannonce_3c4d57a231ad,tunisieannonce,0.0,positive,0.3646,0.2,17.76,normal,['no_images_suspicious'],xlm_roberta_mdeberta_v1,
tunisieannonce_3cd14d625969,tunisieannonce,0.0,positive,0.388,0.55,27.33,suspect,"['urgency_detected', 'external_contact']",xlm_roberta_mdeberta_v1,
tunisieannonce_3c99b5c8d35e,tunisieannonce,0.0,positive,0.3518,0.3,19.81,normal,['urgency_detected'],xlm_roberta_mdeberta_v1,
tunisieannonce_3d5c267c61a1,tunisieannonce,0.0,positive,0.3324,0.0,11.63,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_3d6802865453,tunisieannonce,0.0759,neutral,0.4059,0.0,17.24,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_59e38df76aad,tunisieannonce,0.0,positive,0.3911,0.25,19.94,normal,['external_contact'],xlm_roberta_mdeberta_v1,
tunisieannonce_3d89f38da69e,tunisieannonce,0.0,positive,0.3922,0.55,27.48,suspect,"['urgency_detected', 'external_contact']",xlm_roberta_mdeberta_v1,
tunisieannonce_3d3f501765cb,tunisieannonce,0.0,positive,0.2497,0.0,8.74,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_3e11a80c6c37,tunisieannonce,0.0,positive,0.3326,0.55,25.39,suspect,"['urgency_detected', 'external_contact']",xlm_roberta_mdeberta_v1,
tunisieannonce_3e6f3ed004c0,tunisieannonce,0.0,positive,0.3565,0.2,17.48,normal,['no_images_suspicious'],xlm_roberta_mdeberta_v1,
tunisieannonce_3f6c7b56050c,tunisieannonce,0.0,positive,0.3308,0.0,11.58,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_9862880b5324,tunisieannonce,0.0939,neutral,0.3289,0.0,15.27,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_3ed93a216620,tunisieannonce,0.0,positive,0.3551,0.0,12.43,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_3f61b1f153d9,tunisieannonce,0.0,positive,0.3361,0.0,11.76,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_402db9dca218,tunisieannonce,0.0,positive,0.3494,0.0,12.23,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_405abd530100,tunisieannonce,0.0,positive,0.2714,0.55,23.25,suspect,"['urgency_detected', 'external_contact']",xlm_roberta_mdeberta_v1,
tunisieannonce_3fde87e84d4c,tunisieannonce,0.0,positive,0.3437,0.2,17.03,normal,['no_images_suspicious'],xlm_roberta_mdeberta_v1,
tunisieannonce_40e57f9a8ec9,tunisieannonce,0.0,positive,0.3595,0.55,26.33,suspect,"['urgency_detected', 'external_contact']",xlm_roberta_mdeberta_v1,
tunisieannonce_40906099fe3b,tunisieannonce,0.0,positive,0.359,0.0,12.56,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_414aceef600b,tunisieannonce,0.0,positive,0.3146,0.2,16.01,normal,['no_images_suspicious'],xlm_roberta_mdeberta_v1,
tunisieannonce_41ce4d3d2fd6,tunisieannonce,0.0,positive,0.3162,0.25,17.32,normal,['external_contact'],xlm_roberta_mdeberta_v1,
tunisieannonce_4132e8c81af4,tunisieannonce,0.0,positive,0.3803,0.3,20.81,normal,['urgency_detected'],xlm_roberta_mdeberta_v1,
tunisieannonce_41b99a3a8101,tunisieannonce,0.0,positive,0.2965,0.0,10.38,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_41bf23ada899,tunisieannonce,0.0,positive,0.34,0.0,11.9,normal,[],xlm_roberta_mdeberta_v1,
tunisieannonce_429b6294f997,tunisieannonce,0.0,positive,0.3266,0.2,16.43,normal,['no_images_suspicious'],xlm_roberta_mdeberta_v1,
